TSegundos;TMilisegundos;DuraciónMiliseg;ARMA;GÉNERO;MANO;PUÑO;PERÍODO; PISTA;MARCADOR;EFICACIA;Preparación;PRESIÓN;ACCIÓN 1;TIPO 1;ACCIÓN 2;TIPO 2;ACCIÓN 3;TIPO 3;ACCIÓN 4;TIPO 4;ACCIÓN n;TIPO n;Asalto;Tirador_I;Tirador_D;CAMPEONATO;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:32.6;872551;10970;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;Toca_D;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:52.7;892650;4941;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_D;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_DIST_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
14:57.6;897591;8870;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:06.5;906461;1631;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;Prep_I;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_DEF_I;4_PAR_SR;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:08.1;908092;9083;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;NO;NoPrep;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:17.2;917175;18553;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;Toca_I;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_SR;3_COF_D;3_SIM_SH;4_COF_I;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:42.1;942061;3187;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_D;PRES_D;1_OF_D;1_SIM_SH;2_COF_I;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15:45.2;945248;19795;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;Toca_I;Prep_I;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16:11.3;971325;4174;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_I;NPRES;1_OF_D;1_SIM_SH;2_DEF_I;2_PAR_R;3_DEF_D;3_PAR_R;4_DEF_I;4_DIST_SR;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16:15.5;975499;19932;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;Toca_I;NoPrep;NPRES;1_OF_I;1_SIM_SH;2_DEF_D;2_PAR_SR;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16:43.5;1003544;5558;ESP;FEM;ZD;2ANA;3PER;CENT;Gana_I;NO;Prep_I;NPRES;1_DEF_D;1_PAR_R;2_DEF_I;2_DIST_R;3_DEF_D;3_PAR_R;4_COF_I;4_SIM_SH;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
16:49.1;1009102;;ESP;FEM;ZD;2ANA;3PER;3M_I;Gana_I;Toca_I;Prep_I;PRES_D;1_OF_I;1_SIM_SH;2_COF_D;2_SIM_SH;;;;;;;52;S1;S8;Campeonato del Mundo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
